review_id,service_id,review_text,claim_type
4974,9,I don’t think the Mental Health Counseling was necessary. It didn’t help at all.,Counterclaim
4975,3,Everything about the Blood Test went smoothly and as expected.,Rebuttal
4976,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Evidence
4977,9,I appreciated the clarity of the process during the Mental Health Counseling.,Claim
4978,8,"The Dental Cleaning took way too long, and I felt uncomfortable throughout.",Evidence
4979,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Evidence
4980,3,The Blood Test was thorough and informative. Great service.,Claim
4981,9,"The Mental Health Counseling was painful, and I wouldn't recommend it to anyone.",Counterclaim
4982,1,The staff made the X-ray Imaging process easy and stress-free.,Rebuttal
4983,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Counterclaim
4984,2,I had a great experience with the General Checkup. The staff was very helpful.,Claim
4985,3,I felt very comfortable during the Blood Test. The procedure was seamless.,Counterclaim
4986,3,I appreciated the clarity of the process during the Blood Test.,Evidence
4987,1,Everything about the X-ray Imaging went smoothly and as expected.,Counterclaim
4988,1,I don’t think the X-ray Imaging was necessary. It didn’t help at all.,Claim
4989,4,"I was not satisfied with the Vaccination results, it didn’t work for me.",Counterclaim
4990,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Evidence
4991,6,The MRI Scan didn't meet my expectations at all.,Claim
4992,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Rebuttal
4993,4,The Vaccination was conducted efficiently and professionally.,Counterclaim
4994,1,I had an awful experience with the X-ray Imaging. The staff was rude.,Claim
4995,10,The Chiropractic Adjustment was exactly what I needed to feel better.,Counterclaim
4996,8,My Dental Cleaning experience was frustrating. I had to wait for a long time.,Rebuttal
4997,7,"The Flu Shot was done with precision, and I felt at ease.",Evidence
4998,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Counterclaim
4999,10,I had a great experience with the Chiropractic Adjustment. The staff was very helpful.,Rebuttal
5000,10,The Chiropractic Adjustment was exactly what I needed to feel better.,Evidence
5001,4,Everything about the Vaccination went smoothly and as expected.,Rebuttal
5002,10,The Chiropractic Adjustment was conducted efficiently and professionally.,Counterclaim
5003,7,The Flu Shot didn't meet my expectations at all.,Counterclaim
5004,10,Everything about the Chiropractic Adjustment went smoothly and as expected.,Rebuttal
5005,3,The Blood Test was conducted efficiently and professionally.,Evidence
5006,6,My MRI Scan experience was frustrating. I had to wait for a long time.,Claim
5007,6,I don’t think the MRI Scan was necessary. It didn’t help at all.,Evidence
5008,6,I felt rushed through the MRI Scan. It wasn’t personalized at all.,Evidence
5009,1,"The X-ray Imaging was done with precision, and I felt at ease.",Counterclaim
5010,1,I felt very comfortable during the X-ray Imaging. The procedure was seamless.,Rebuttal
5011,5,The Physical Therapy didn't meet my expectations at all.,Claim
5012,6,I appreciated the clarity of the process during the MRI Scan.,Claim
5013,7,Everything about the Flu Shot went smoothly and as expected.,Rebuttal
5014,3,The Blood Test was quick and painless. Highly recommend it.,Claim
5015,1,I appreciated the clarity of the process during the X-ray Imaging.,Evidence
5016,8,The staff made the Dental Cleaning process easy and stress-free.,Rebuttal
5017,9,My Mental Health Counseling experience was frustrating. I had to wait for a long time.,Rebuttal
5018,1,I appreciated the clarity of the process during the X-ray Imaging.,Counterclaim
5019,2,I don’t think the General Checkup was necessary. It didn’t help at all.,Rebuttal
5020,10,My Chiropractic Adjustment experience was frustrating. I had to wait for a long time.,Claim
5021,6,I appreciated the clarity of the process during the MRI Scan.,Rebuttal
5022,8,The Dental Cleaning was thorough and informative. Great service.,Claim
5023,6,I appreciated the clarity of the process during the MRI Scan.,Claim
5024,10,The staff made the Chiropractic Adjustment process easy and stress-free.,Counterclaim
5025,3,I felt well-cared for during my Blood Test procedure.,Evidence
5026,10,My Chiropractic Adjustment experience was frustrating. I had to wait for a long time.,Rebuttal
5027,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Claim
5028,7,I don’t think the Flu Shot was necessary. It didn’t help at all.,Evidence
5029,9,I felt rushed through the Mental Health Counseling. It wasn’t personalized at all.,Counterclaim
5030,5,I felt well-cared for during my Physical Therapy procedure.,Claim
5031,6,I had an awful experience with the MRI Scan. The staff was rude.,Counterclaim
5032,4,The staff made the Vaccination process easy and stress-free.,Claim
5033,7,The Flu Shot didn't meet my expectations at all.,Counterclaim
5034,5,"The Physical Therapy was painful, and I wouldn't recommend it to anyone.",Rebuttal
5035,9,The Mental Health Counseling was thorough and informative. Great service.,Evidence
5036,2,My General Checkup experience was frustrating. I had to wait for a long time.,Claim
5037,2,The staff made the General Checkup process easy and stress-free.,Evidence
5038,2,"The General Checkup was painful, and I wouldn't recommend it to anyone.",Claim
5039,1,The X-ray Imaging was thorough and informative. Great service.,Rebuttal
5040,8,I had a great experience with the Dental Cleaning. The staff was very helpful.,Rebuttal
5041,5,The staff made the Physical Therapy process easy and stress-free.,Claim
5042,2,"The staff didn’t explain the General Checkup procedure well, which left me confused.",Evidence
5043,9,The Mental Health Counseling was exactly what I needed to feel better.,Counterclaim
5044,3,I appreciated the clarity of the process during the Blood Test.,Counterclaim
5045,5,The staff made the Physical Therapy process easy and stress-free.,Evidence
5046,3,"The Blood Test took way too long, and I felt uncomfortable throughout.",Claim
5047,1,I felt rushed through the X-ray Imaging. It wasn’t personalized at all.,Rebuttal
5048,5,I felt well-cared for during my Physical Therapy procedure.,Counterclaim
5049,9,The Mental Health Counseling was thorough and informative. Great service.,Evidence
5050,4,The Vaccination didn't meet my expectations at all.,Claim
5051,3,The Blood Test was conducted efficiently and professionally.,Rebuttal
5052,5,I appreciated the clarity of the process during the Physical Therapy.,Counterclaim
5053,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Rebuttal
5054,7,I felt well-cared for during my Flu Shot procedure.,Evidence
5055,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Evidence
5056,2,I appreciated the clarity of the process during the General Checkup.,Evidence
5057,1,Everything about the X-ray Imaging went smoothly and as expected.,Rebuttal
5058,5,"I was not satisfied with the Physical Therapy results, it didn’t work for me.",Claim
5059,5,I don’t think the Physical Therapy was necessary. It didn’t help at all.,Counterclaim
5060,1,The X-ray Imaging was exactly what I needed to feel better.,Evidence
5061,10,"The Chiropractic Adjustment took way too long, and I felt uncomfortable throughout.",Evidence
5062,1,The X-ray Imaging was conducted efficiently and professionally.,Evidence
5063,3,The staff made the Blood Test process easy and stress-free.,Counterclaim
5064,7,I felt rushed through the Flu Shot. It wasn’t personalized at all.,Claim
5065,4,"The Vaccination took way too long, and I felt uncomfortable throughout.",Rebuttal
5066,2,I felt rushed through the General Checkup. It wasn’t personalized at all.,Counterclaim
5067,5,The Physical Therapy was exactly what I needed to feel better.,Counterclaim
5068,2,I felt rushed through the General Checkup. It wasn’t personalized at all.,Claim
5069,3,"I was not satisfied with the Blood Test results, it didn’t work for me.",Rebuttal
5070,4,The Vaccination was thorough and informative. Great service.,Claim
5071,5,The Physical Therapy was conducted efficiently and professionally.,Counterclaim
5072,7,Everything about the Flu Shot went smoothly and as expected.,Counterclaim
5073,7,The Flu Shot was thorough and informative. Great service.,Claim
5074,9,I felt well-cared for during my Mental Health Counseling procedure.,Rebuttal
5075,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Rebuttal
5076,1,"I was not satisfied with the X-ray Imaging results, it didn’t work for me.",Claim
5077,1,"The X-ray Imaging was done with precision, and I felt at ease.",Evidence
5078,9,I don’t think the Mental Health Counseling was necessary. It didn’t help at all.,Evidence
5079,3,I had a great experience with the Blood Test. The staff was very helpful.,Claim
5080,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Claim
5081,10,The Chiropractic Adjustment didn't meet my expectations at all.,Evidence
5082,6,"I was not satisfied with the MRI Scan results, it didn’t work for me.",Rebuttal
5083,1,"The staff didn’t explain the X-ray Imaging procedure well, which left me confused.",Evidence
5084,9,I appreciated the clarity of the process during the Mental Health Counseling.,Evidence
5085,7,The Flu Shot was exactly what I needed to feel better.,Claim
5086,10,"The Chiropractic Adjustment was painful, and I wouldn't recommend it to anyone.",Rebuttal
5087,10,"The Chiropractic Adjustment took way too long, and I felt uncomfortable throughout.",Evidence
5088,2,I felt rushed through the General Checkup. It wasn’t personalized at all.,Claim
5089,1,"The X-ray Imaging was done with precision, and I felt at ease.",Rebuttal
5090,3,I felt rushed through the Blood Test. It wasn’t personalized at all.,Evidence
5091,8,The Dental Cleaning didn't meet my expectations at all.,Evidence
5092,9,"The Mental Health Counseling took way too long, and I felt uncomfortable throughout.",Rebuttal
5093,10,"The Chiropractic Adjustment was done with precision, and I felt at ease.",Evidence
5094,6,"The MRI Scan took way too long, and I felt uncomfortable throughout.",Rebuttal
5095,4,The Vaccination was exactly what I needed to feel better.,Counterclaim
5096,7,I felt well-cared for during my Flu Shot procedure.,Counterclaim
5097,2,"The staff didn’t explain the General Checkup procedure well, which left me confused.",Claim
5098,7,I had a great experience with the Flu Shot. The staff was very helpful.,Claim
5099,7,"The Flu Shot took way too long, and I felt uncomfortable throughout.",Evidence
5100,9,I had an awful experience with the Mental Health Counseling. The staff was rude.,Evidence
5101,10,The staff made the Chiropractic Adjustment process easy and stress-free.,Claim
5102,9,I felt very comfortable during the Mental Health Counseling. The procedure was seamless.,Counterclaim
5103,8,I felt rushed through the Dental Cleaning. It wasn’t personalized at all.,Claim
